,CellID,ClusterID,ClusterName,Region,Total_molecules,Valid,X,Y,_tSNE_1,_tSNE_2,size_pix,size_um2
3092,595,32,Oligodendrocyte Precursor cells,Layer 4,208,1,20406.566742599345,28059.425311535582,17.615365982055664,17.963699340820312,23651.0,99.92547500000002
3093,45,32,Oligodendrocyte Precursor cells,Layer 2-3 lateral,150,1,20956.277479312048,35561.85249833957,11.95036792755127,16.098508834838867,22617.0,95.556825
3094,2340,32,Oligodendrocyte Precursor cells,Layer 6,152,1,16675.082163559367,23843.49773428592,18.79023551940918,20.579862594604492,21377.0,90.31782500000001
3096,1624,32,Oligodendrocyte Precursor cells,Layer 2-3 medial,421,1,14564.688229057607,38991.13997549802,14.239968299865723,14.680989265441895,55969.0,236.46902500000002
3099,2422,32,Oligodendrocyte Precursor cells,Layer 6,136,1,15241.540300969331,25990.699484772107,9.624987602233887,15.74695110321045,30591.0,129.246975
3101,5021,32,Oligodendrocyte Precursor cells,Layer 5,357,1,5870.984486706766,35429.46701888248,16.465299606323242,16.117136001586914,56174.0,237.33515
3103,796,32,Oligodendrocyte Precursor cells,Layer 6,11,1,17625.25282613658,25697.89192179749,7.0600361824035645,16.123321533203125,2875.0,12.146875
3104,4963,32,Oligodendrocyte Precursor cells,Layer 4,64,1,7395.276005484404,38337.51850060184,17.742929458618164,11.414628982543945,8832.0,37.315200000000004
3106,4590,32,Oligodendrocyte Precursor cells,Pia Layer 1,188,1,6831.760314805924,46378.411073430485,11.115107536315918,20.741615295410156,18246.0,77.08935
3107,6600,32,Oligodendrocyte Precursor cells,Pia Layer 1,113,1,587.3705332906538,47701.43606342106,31.098848342895508,19.526275634765625,35548.0,150.1903
3108,223,32,Oligodendrocyte Precursor cells,Layer 2-3 lateral,274,1,19969.60830137435,37366.779874339045,15.972188949584961,16.620908737182617,49244.0,208.05590000000004
3111,207,32,Oligodendrocyte Precursor cells,Layer 2-3 lateral,224,1,20573.48431731165,37058.182934536126,5.458022117614746,14.594892501831055,38138.0,161.13305000000003
3113,4542,32,Oligodendrocyte Precursor cells,Pia Layer 1,50,1,8623.086370939216,45333.81367178134,18.9881649017334,21.60944366455078,3365.0,14.217125000000003
3115,378,32,Oligodendrocyte Precursor cells,Layer 2-3 lateral,152,1,20551.88906176145,34433.22796985728,14.706197738647461,17.395305633544922,15032.0,63.510200000000005
3116,4631,32,Oligodendrocyte Precursor cells,Layer 2-3 medial,237,1,5869.749547991429,43973.58896748378,12.7639741897583,14.312705993652344,34341.0,145.09072500000002
3117,1000,32,Oligodendrocyte Precursor cells,Layer 6,196,1,19502.366432472947,18038.26780282209,14.132843971252441,18.04362678527832,23736.0,100.28460000000003
3119,4738,32,Oligodendrocyte Precursor cells,Layer 4,314,1,7733.621680950877,39953.78376168797,17.029874801635742,12.246844291687012,36714.0,155.11665000000002
3120,1564,32,Oligodendrocyte Precursor cells,Pia Layer 1,145,1,12858.434893361886,42925.207644454895,13.67536449432373,17.39991569519043,13371.0,56.49247500000001
3123,4547,32,Oligodendrocyte Precursor cells,Pia Layer 1,53,1,8491.723819237352,45358.80626891051,15.866270065307617,20.394287109375,6951.0,29.36797500000001
3124,282,32,Oligodendrocyte Precursor cells,Layer 2-3 lateral,140,1,18224.469441552927,37795.432142073594,13.068437576293945,16.119699478149414,15177.0,64.122825
3127,6176,32,Oligodendrocyte Precursor cells,Layer 6,182,1,1778.2434870155994,35274.77821660515,13.652724266052246,13.754728317260742,33114.0,139.90664999999998
3128,353,32,Oligodendrocyte Precursor cells,Layer 4,304,1,21057.60297794554,32648.877026253907,15.675069808959961,10.666625022888184,43722.0,184.72545000000005
3130,5060,32,Oligodendrocyte Precursor cells,Layer 5,144,1,4726.850761358914,37068.91824876808,17.21909523010254,18.76620101928711,10382.0,43.863949999999996
3131,3689,32,Oligodendrocyte Precursor cells,Layer 4,385,1,10050.097207426135,37873.54109583178,15.421424865722656,15.607900619506836,41239.0,174.234775
3133,4967,32,Oligodendrocyte Precursor cells,Layer 4,108,1,7249.256383684518,36543.77484393129,11.166635513305664,13.503670692443848,34547.0,145.961075
3134,2477,32,Oligodendrocyte Precursor cells,Layer 6,66,1,14081.968007514623,24676.155409312098,-14.566450119018555,25.267040252685547,3646.0,15.404350000000003
3135,3675,32,Oligodendrocyte Precursor cells,Layer 4,427,1,10358.319175072593,38726.45763718618,14.749486923217773,14.523205757141113,37527.0,158.551575
3136,2495,32,Oligodendrocyte Precursor cells,Layer 6,168,1,13703.453697544097,26035.283590183633,16.774999618530273,18.408729553222656,14160.0,59.826
3138,5999,32,Oligodendrocyte Precursor cells,Layer 4,197,1,1716.1752654408592,39858.163911325224,16.82319450378418,14.202689170837402,35539.0,150.15227500000003
3139,839,32,Oligodendrocyte Precursor cells,Layer 6,162,1,16663.149809901544,23874.243651969,18.228656768798828,19.873096466064453,27051.0,114.29047499999999
3141,2047,32,Oligodendrocyte Precursor cells,Layer 4,363,1,14532.275348152736,34195.540466106475,16.43189239501953,11.47918701171875,61837.0,261.26132500000006
3142,6205,32,Oligodendrocyte Precursor cells,Layer 5,82,1,1112.8658909836013,36226.53275317202,17.383665084838867,15.950644493103027,25474.0,107.62765
3143,4554,32,Oligodendrocyte Precursor cells,Layer 2-3 medial,25,1,8308.458206474555,44686.68324027149,53.14472198486328,-1.6322462558746338,2807.0,11.859575000000001
3144,1694,32,Oligodendrocyte Precursor cells,Layer 2-3 lateral,162,1,17000.265539773434,37026.5663748124,14.727957725524902,16.58115005493164,18963.0,80.118675
3147,5264,32,Oligodendrocyte Precursor cells,Layer 5,167,1,5071.815967183804,34893.90366999118,10.809598922729492,16.184303283691406,23631.0,99.84097500000001
3148,4555,32,Oligodendrocyte Precursor cells,Layer 2-3 medial,73,1,8324.368516128423,44481.65206080928,18.93617057800293,16.60553741455078,7036.0,29.727100000000004
3149,1578,32,Oligodendrocyte Precursor cells,Pia Layer 1,53,1,16604.720379766153,40346.755459817025,13.023629188537598,17.29387855529785,3632.0,15.345200000000002
3151,1628,32,Oligodendrocyte Precursor cells,Layer 2-3 lateral,623,1,14421.487102043526,40645.876514116455,5.4383039474487305,14.646561622619629,45903.0,193.940175
3152,2381,32,Oligodendrocyte Precursor cells,Layer 6,123,1,15836.210705131607,24281.3787826914,9.694158554077148,14.22095775604248,9286.0,39.23335
3154,4774,32,Oligodendrocyte Precursor cells,Layer 2-3 medial,255,1,6944.302579998737,41158.54599776457,13.055642127990723,15.26138687133789,27837.0,117.61132500000002
3156,4938,32,Oligodendrocyte Precursor cells,Layer 4,312,1,7926.925369428092,38129.27571041607,16.574031829833984,14.057541847229004,40976.0,173.12359999999998
3158,1760,32,Oligodendrocyte Precursor cells,Layer 2-3 lateral,383,1,15411.339588589382,37122.771156864794,12.47848892211914,12.908465385437012,46671.0,197.18497500000004
3159,2150,32,Oligodendrocyte Precursor cells,Layer 5,211,1,16629.031688923584,29279.157310658127,11.796317100524902,14.159075736999512,47967.0,202.660575
3160,4544,32,Oligodendrocyte Precursor cells,Pia Layer 1,28,1,8576.450865908704,45349.205851529165,13.479296684265137,18.576879501342773,2053.0,8.673925
3161,5709,32,Oligodendrocyte Precursor cells,Layer 2-3 medial,163,1,3149.3719132755723,46024.93894394304,15.776927947998047,15.890912055969238,20968.0,88.58980000000001
3163,698,32,Oligodendrocyte Precursor cells,Layer 5,134,1,17718.764710934774,27934.16985680857,17.23185157775879,17.24444007873535,10181.0,43.014725000000006
3164,7059,32,Oligodendrocyte Precursor cells,Layer 4,98,1,782.7828570772799,41338.756668423666,18.590171813964844,15.283018112182617,17523.0,74.034675
3166,5876,32,Oligodendrocyte Precursor cells,Layer 4,237,1,4036.439227780149,39685.17776590512,16.92086410522461,12.388014793395996,37691.0,159.244475
3167,4940,32,Oligodendrocyte Precursor cells,Layer 4,208,1,7840.016575612764,37413.67408577696,15.41431999206543,11.931221961975098,31645.0,133.700125
3168,1558,32,Oligodendrocyte Precursor cells,Pia Layer 1,52,1,13178.818423627397,43234.08889418225,11.80624771118164,10.496267318725586,7943.0,33.559174999999996
3169,6450,32,Oligodendrocyte Precursor cells,Layer 6,277,1,4861.802420420063,30577.138756119377,9.142043113708496,17.755701065063477,31293.0,132.212925
3170,190,32,Oligodendrocyte Precursor cells,Layer 2-3 lateral,150,1,20956.277479312048,35561.85249833957,11.95036792755127,16.098508834838867,22617.0,95.556825
3173,590,32,Oligodendrocyte Precursor cells,Layer 4,171,1,20514.65728380894,29486.068577684084,16.736373901367188,12.87285327911377,35425.0,149.67062500000003
3174,6589,32,Oligodendrocyte Precursor cells,Pia Layer 1,163,1,1177.6191982967284,46959.73257319722,49.95674133300781,-5.431926727294922,18196.0,76.8781
3176,7337,32,Oligodendrocyte Precursor cells,Layer 5,82,1,1112.8658909836013,36226.53275317202,17.383665084838867,15.950644493103027,25474.0,107.62765
3178,917,32,Oligodendrocyte Precursor cells,Layer 6,82,1,17311.449330828244,22495.714224390005,11.94321060180664,15.001216888427734,42133.0,178.01192500000002
3179,5205,32,Oligodendrocyte Precursor cells,Layer 6,255,1,6464.507672215816,30966.29625554831,14.128010749816895,20.8471622467041,27702.0,117.04095000000001
3180,128,32,Oligodendrocyte Precursor cells,Layer 4,304,1,21057.60297794554,32648.877026253907,15.675069808959961,10.666625022888184,43722.0,184.72545000000005
3181,3744,32,Oligodendrocyte Precursor cells,Layer 5,38,1,8980.107310907963,34700.93295519817,19.641841888427734,17.38571548461914,3486.0,14.72835
3183,24,32,Oligodendrocyte Precursor cells,Layer 2-3 lateral,39,1,22121.716223261046,35979.293141506976,5.2141947746276855,18.03555679321289,7052.0,29.794699999999995
3185,6070,32,Oligodendrocyte Precursor cells,Layer 5,144,1,4726.850761358914,37068.91824876808,17.21909523010254,18.76620101928711,10382.0,43.863949999999996
3186,5153,32,Oligodendrocyte Precursor cells,Layer 6,223,1,7637.801714729201,32951.00318544544,13.709484100341797,15.116180419921875,40765.0,172.23212500000002
3188,6128,32,Oligodendrocyte Precursor cells,Layer 4,333,1,3107.2363019931618,38193.193888424685,13.989336967468262,16.508434295654297,40869.0,172.671525
3190,3974,32,Oligodendrocyte Precursor cells,Layer 6,167,1,12763.310580003797,27445.33700191985,19.474594116210938,19.772966384887695,21974.0,92.84015000000002
3192,433,32,Oligodendrocyte Precursor cells,Layer 4,244,1,19591.746275783597,32104.10706099365,15.954195022583008,13.098292350769043,25269.0,106.761525
3193,6154,32,Oligodendrocyte Precursor cells,Layer 4,174,1,2534.8151990320257,38006.691972878296,18.417682647705078,20.268787384033203,25106.0,106.07284999999999
3195,1714,32,Oligodendrocyte Precursor cells,Layer 2-3 lateral,421,1,16448.10335933986,37691.37676212234,14.237704277038574,13.498449325561523,36507.0,154.24207500000003
3196,3993,32,Oligodendrocyte Precursor cells,Layer 6,142,1,12354.128949289829,28089.341419751403,20.049972534179688,15.944062232971191,10306.0,43.54285000000001
3199,5248,32,Oligodendrocyte Precursor cells,Layer 6,300,1,5441.004020885401,31976.824816345536,14.125383377075195,20.911588668823242,36338.0,153.52805
3200,2308,32,Oligodendrocyte Precursor cells,Layer 6,167,1,12763.310580003797,27445.33700191985,19.474594116210938,19.772966384887695,21974.0,92.84015000000002
3202,6224,32,Oligodendrocyte Precursor cells,Layer 6,184,1,5283.632587926299,32072.729492517323,13.885627746582031,15.457681655883789,32934.0,139.14614999999998
3203,2345,32,Oligodendrocyte Precursor cells,Layer 6,183,1,16535.134230583266,23984.89313466591,49.96662139892578,-5.5275163650512695,35491.0,149.949475
3204,2377,32,Oligodendrocyte Precursor cells,Layer 6,252,1,15894.042662956628,24176.87281959796,-75.33309173583984,-8.778759956359863,20708.0,87.49130000000001
3205,2185,32,Oligodendrocyte Precursor cells,Layer 4,361,1,15675.366521631731,30982.43856677826,16.397199630737305,15.063674926757812,56763.0,239.82367500000004
3206,2415,32,Oligodendrocyte Precursor cells,Layer 6,91,1,15316.876681638569,25868.5848793412,18.952983856201172,17.706727981567383,9785.0,41.34162499999999
3207,5076,32,Oligodendrocyte Precursor cells,Layer 5,111,1,8987.11605194303,34575.9311167484,18.095163345336914,16.866647720336914,8556.0,36.14910000000001
3208,6141,32,Oligodendrocyte Precursor cells,Layer 5,395,1,2784.983532918355,36811.55789985033,9.206706047058105,13.238726615905762,33440.0,141.28399999999996
3210,231,32,Oligodendrocyte Precursor cells,Layer 2-3 lateral,235,1,19815.160306627105,34632.35418601154,15.679335594177246,16.836849212646484,39000.0,164.775
3211,5145,32,Oligodendrocyte Precursor cells,Layer 6,184,1,7754.689403687087,31341.572421237008,15.574553489685059,17.839454650878906,34869.0,147.321525
3212,6041,32,Oligodendrocyte Precursor cells,Layer 4,98,1,782.7828570772799,41338.756668423666,18.590171813964844,15.283018112182617,17523.0,74.034675
3214,2222,32,Oligodendrocyte Precursor cells,Layer 5,62,1,14675.534954832232,30464.418238319227,16.575990676879883,17.979814529418945,6250.0,26.406250000000007
3215,3621,32,Oligodendrocyte Precursor cells,Layer 4,90,1,11703.95731602035,34576.85652188359,8.904309272766113,15.788392066955566,10100.0,42.67249999999999
3222,5772,33,Oligodendrocyte COP,Layer 2-3 medial,32,1,1730.9086234799797,44581.66369968818,59.22990798950195,16.40349578857422,2995.0,12.653875000000001
3226,168,33,Oligodendrocyte COP,Pia Layer 1,252,1,18097.75430932752,40458.78589346055,52.310386657714844,17.70303726196289,23776.0,100.45359999999998
3227,4135,33,Oligodendrocyte COP,Layer 6,200,1,9413.83036084328,29169.785797072505,67.45571899414062,18.289762496948242,24801.0,104.78422500000002
3229,261,33,Oligodendrocyte COP,Layer 2-3 lateral,280,1,18807.372087949538,37916.69662401111,61.31631851196289,16.687387466430664,52401.0,221.39422500000003
3231,3955,33,Oligodendrocyte COP,Layer 6,29,1,12997.740081620304,30264.64029997222,25.823001861572266,23.5821475982666,9994.0,42.224650000000004
3232,11,33,Oligodendrocyte COP,Pia Layer 1,71,1,23022.787672275153,37072.07966827357,65.04983520507812,21.582748413085938,7008.0,29.6088
3233,551,33,Oligodendrocyte COP,Layer 4,153,1,17246.816003678985,32546.010675371297,28.631574630737305,-31.911792755126953,27002.0,114.08345
3234,4014,33,Oligodendrocyte COP,Layer 6,233,1,11737.511422753096,28649.01491636286,66.72663879394531,16.406097412109375,35433.0,149.704425
3236,5856,33,Oligodendrocyte COP,Layer 2-3 medial,181,1,4593.12161130282,40926.98470184864,13.864785194396973,-12.142528533935547,13600.0,57.46000000000001
3237,6593,33,Oligodendrocyte COP,Pia Layer 1,118,1,1152.1724279729024,47710.55629006629,58.42435836791992,14.868687629699707,26679.0,112.71877500000004
3247,4171,33,Oligodendrocyte COP,Layer 6,178,1,13086.213317026908,24583.177095288574,59.174564361572266,21.00111961364746,20814.0,87.93915000000003
3249,2178,33,Oligodendrocyte COP,Layer 5,126,1,15800.910874987743,28953.155308570083,60.6217155456543,15.27419662475586,21606.0,91.28535000000001
3250,6030,33,Oligodendrocyte COP,Layer 4,77,1,1069.4345228286547,41838.01013023786,59.60455322265625,13.699666023254395,13421.0,56.703725000000006
3251,7048,33,Oligodendrocyte COP,Layer 4,77,1,1069.4345228286547,41838.01013023786,59.60456848144531,13.699666023254395,13421.0,56.703725000000006
3252,439,33,Oligodendrocyte COP,Layer 4,240,1,19481.98715193959,32504.18438580569,32.92658615112305,-23.561418533325195,18834.0,79.57365000000001
3254,5627,33,Oligodendrocyte COP,Pia Layer 1,118,1,1152.1724279729024,47710.55629006629,58.42435836791992,14.868687629699707,26679.0,112.71877500000004
3256,2521,33,Oligodendrocyte COP,Layer 6,178,1,13086.213317026908,24583.177095288574,59.174564361572266,21.00111961364746,20814.0,87.93915000000003
3258,4616,33,Oligodendrocyte COP,Layer 2-3 medial,98,1,6246.592238110919,45661.72743569627,16.674701690673828,-4.967471599578857,12200.0,51.545
3259,2595,33,Oligodendrocyte COP,Layer 6,251,1,16035.871984583211,21351.310085694455,59.562522888183594,18.978837966918945,18874.0,79.74265000000001
3262,5065,33,Oligodendrocyte COP,Layer 6,237,1,9237.20366852661,32238.38172372646,66.03878784179688,19.986934661865234,42654.0,180.21315
3264,165,33,Oligodendrocyte COP,Pia Layer 1,261,1,18620.842289967728,40118.80713626503,52.39903259277344,16.577587127685547,23912.0,101.02820000000001
3265,941,33,Oligodendrocyte COP,Layer 6,95,1,16907.416288509976,21810.01469624331,67.06939697265625,20.882802963256836,6349.0,26.824524999999998
3266,5217,33,Oligodendrocyte COP,Layer 6,88,1,6156.19524211422,34165.42154250809,58.997650146484375,12.40619945526123,29058.0,122.77005
3268,1741,33,Oligodendrocyte COP,Layer 2-3 lateral,454,1,15892.561689150743,37513.249491937866,37.128047943115234,-4.516290664672852,44865.0,189.55462500000004
3271,5215,33,Oligodendrocyte COP,Layer 6,404,1,6250.198752225009,30975.596912886387,12.802671432495117,35.512332916259766,53114.0,224.40664999999998
3273,5596,33,Oligodendrocyte COP,Pia Layer 1,169,1,3197.218365801473,47549.505242338906,58.630184173583984,17.869218826293945,18499.0,78.158275
3274,115,33,Oligodendrocyte COP,Layer 2-3 lateral,119,1,21424.35871608223,34108.19042934771,60.67828369140625,16.139928817749023,20224.0,85.4464
3275,5131,33,Oligodendrocyte COP,Layer 6,192,1,8023.906221227469,32348.746482998467,68.55386352539062,22.299264907836914,24021.0,101.488725
3280,4969,33,Oligodendrocyte COP,Layer 5,85,1,7227.699608119303,36029.44748910428,67.94669342041016,19.375036239624023,30839.0,130.29477500000002
3281,2562,33,Oligodendrocyte COP,Layer 6,46,1,16888.342019250784,21722.10809559133,64.28003692626953,25.6837158203125,4377.0,18.492825
3282,6022,33,Oligodendrocyte COP,Layer 4,46,1,1254.5298645783878,40809.81220831565,29.1267032623291,-13.612541198730469,13985.0,59.086625
3284,7040,33,Oligodendrocyte COP,Layer 4,46,1,1254.5298645783878,40809.81220831565,29.1267032623291,-13.612541198730469,13985.0,59.086625
3285,4842,33,Oligodendrocyte COP,Layer 2-3 medial,345,1,5478.621864778997,40968.594810814415,63.7202262878418,17.237258911132812,35316.0,149.21010000000004
3289,2177,33,Oligodendrocyte COP,Layer 5,108,1,15820.974976177746,28781.898197759707,71.4015884399414,21.221332550048828,10509.0,44.400525
3293,942,33,Oligodendrocyte COP,Layer 6,46,1,16888.342019250784,21722.10809559133,64.28003692626953,25.6837158203125,4377.0,18.492825
3295,6307,33,Oligodendrocyte COP,Layer 6,57,1,3426.3053391592584,34982.76767110027,13.076034545898438,-8.7538480758667,18396.0,77.7231
3296,2009,33,Oligodendrocyte COP,Layer 4,63,1,15307.165610270828,32563.71776827138,28.2828311920166,-16.132816314697266,6270.0,26.49075
3297,4947,33,Oligodendrocyte COP,Layer 5,43,1,7756.945257926473,35975.349199322765,4.77760124206543,-1.5820090770721436,9327.0,39.40657500000001
3299,1556,33,Oligodendrocyte COP,Pia Layer 1,161,1,13422.008906149922,43534.63299804445,52.3821907043457,15.801743507385254,22418.0,94.71605000000004
3300,1916,33,Oligodendrocyte COP,Layer 4,153,1,17246.816003678985,32546.010675371297,28.631574630737305,-31.911792755126953,27002.0,114.08345
3303,6375,33,Oligodendrocyte COP,Layer 6,216,1,2069.2962008583017,32252.262120535775,12.72403621673584,35.42753219604492,22323.0,94.31467500000001
3305,1557,33,Oligodendrocyte COP,Pia Layer 1,176,1,13284.845274979161,43564.87631332365,51.43330001831055,17.20859718322754,29402.0,124.22345000000001
3310,327,33,Oligodendrocyte COP,Layer 3-4,279,1,17149.101272328946,35521.29783072522,62.69120407104492,16.31229591369629,30424.0,128.5414
3312,637,33,Oligodendrocyte COP,Layer 4,373,1,19304.637093409405,30548.655720920808,64.12708282470703,17.929330825805664,36055.0,152.332375
3313,5105,33,Oligodendrocyte COP,Layer 5,183,1,8437.141258905933,33826.63184239859,61.69870376586914,15.780648231506348,24749.0,104.564525
3315,1582,33,Oligodendrocyte COP,Layer 2-3 lateral,223,1,16207.04207437201,39322.118401821404,57.392478942871094,16.606735229492188,35635.0,150.557875
3316,5326,33,Oligodendrocyte COP,Layer 6,119,1,8383.48723548818,30688.128369719918,66.68392944335938,16.491153717041016,12501.0,52.816725000000005
3320,6240,33,Oligodendrocyte COP,Layer 6,307,1,4910.923448908117,33446.61316208096,67.41133880615234,16.78053855895996,39216.0,165.6876
3322,5270,33,Oligodendrocyte COP,Layer 6,307,1,4910.923448908117,33446.61316208096,67.41133880615234,16.78053855895996,39216.0,165.6876
3324,7038,33,Oligodendrocyte COP,Layer 4,130,1,1270.7929259665143,41439.724035573236,28.699037551879883,-15.026548385620117,18893.0,79.82292500000003
3326,6020,33,Oligodendrocyte COP,Layer 4,130,1,1270.7929259665143,41439.724035573236,28.699384689331055,-15.026542663574219,18893.0,79.82292500000003
3327,3916,33,Oligodendrocyte COP,Layer 6,237,1,9237.20366852661,32238.38172372646,66.03878784179688,19.986934661865234,42654.0,180.21315
3328,1692,33,Oligodendrocyte COP,Layer 3-4,288,1,17032.444246494233,35486.69464925611,69.5302963256836,21.228235244750977,23941.0,101.15072500000001
3331,3474,33,Oligodendrocyte COP,Layer 2-3 medial,206,1,9949.01962914728,42871.590015119305,12.970381736755371,-10.095165252685547,42076.0,177.7711
3338,3301,33,Oligodendrocyte COP,Pia Layer 1,476,1,12544.287341112837,43791.834638646695,50.49169921875,16.823623657226562,39821.0,168.24372500000004
3340,866,33,Oligodendrocyte COP,Layer 6,187,1,18712.829844004867,22124.594440673696,60.6335334777832,19.185346603393555,33927.0,143.341575
3345,328,33,Oligodendrocyte COP,Layer 3-4,288,1,17032.444246494233,35486.69464925611,69.5302963256836,21.228235244750977,23941.0,101.15072500000001
3349,10,33,Oligodendrocyte COP,Pia Layer 1,35,1,23122.785792044804,37030.75057771411,69.57369995117188,24.668502807617188,5123.0,21.644675
3350,4608,33,Oligodendrocyte COP,Layer 2-3 medial,191,1,6391.342621533,46272.47622785035,53.17048263549805,17.821413040161133,18768.0,79.2948
3352,1691,33,Oligodendrocyte COP,Layer 3-4,279,1,17149.101272328946,35521.29783072522,62.69120407104492,16.31229591369629,30424.0,128.5414
3362,3839,33,Oligodendrocyte COP,Layer 5,396,1,11311.978688420748,32669.99073946943,63.78485870361328,16.261686325073242,63954.0,270.20565000000005
3364,7374,33,Oligodendrocyte COP,Layer 5,386,1,151.6359480323299,37909.848927500905,37.14237594604492,-4.561038494110107,48636.0,205.48710000000003
3366,3652,33,Oligodendrocyte COP,Layer 3-4,480,1,10954.639077022353,38057.07611327905,69.20866394042969,22.178802490234375,39943.0,168.759175
3372,5121,33,Oligodendrocyte COP,Layer 6,183,1,8179.8283898935115,32128.94268948582,12.793232917785645,-8.560356140136719,30842.0,130.30745
3377,2289,33,Oligodendrocyte COP,Layer 6,29,1,12997.740081620304,30264.64029997222,25.823001861572266,23.5821475982666,9994.0,42.224650000000004
3380,2561,33,Oligodendrocyte COP,Layer 6,95,1,16907.416288509976,21810.01469624331,67.06939697265625,20.882802963256836,6349.0,26.824524999999998
3383,2441,33,Oligodendrocyte COP,Layer 6,352,1,14733.713634490718,26220.840047725655,66.15451049804688,17.74373435974121,39237.0,165.77632499999999
3385,3317,33,Oligodendrocyte COP,Layer 2-3 medial,123,1,10250.435345574979,44498.04540812477,67.82460021972656,25.956260681152344,15685.0,66.26912499999999
3389,5427,30,Oligodendrocyte NF,Layer 6,394,1,5290.690316639346,30597.63589070534,22.987062454223633,33.880699157714844,23817.0,100.626825
3398,6006,30,Oligodendrocyte NF,Layer 4,46,1,1538.9402338866057,39418.58825420575,17.080556869506836,-18.668025970458984,8460.0,35.7435
3408,5609,30,Oligodendrocyte NF,Pia Layer 1,133,1,2414.19726877016,47537.63509637646,38.55732727050781,19.959802627563477,19848.0,83.85780000000001
3409,5619,30,Oligodendrocyte NF,Pia Layer 1,18,1,1406.734145288643,47897.74890295096,30.97303009033203,34.001956939697266,4141.0,17.495725000000004
3410,4129,30,Oligodendrocyte NF,Layer 6,303,1,9587.188975366193,30799.754296859086,22.404560089111328,34.63804244995117,36969.0,156.194025
3411,675,30,Oligodendrocyte NF,Layer 4,499,1,18244.78206882644,29130.276469764984,26.272197723388672,35.68427658081055,44890.0,189.66025
3414,6730,30,Oligodendrocyte NF,Layer 2-3 medial,99,1,904.2919438339741,43635.0727431963,5.764727592468262,5.2005414962768555,15497.0,65.474825
3416,6604,30,Oligodendrocyte NF,Pia Layer 1,88,1,374.73065593386127,48198.94023440922,28.246723175048828,28.160968780517578,12890.0,54.46025
3417,4225,30,Oligodendrocyte NF,Layer 6,194,1,11271.79711374094,26826.94286153014,29.917022705078125,35.959922790527344,19060.0,80.52850000000004
3419,4922,30,Oligodendrocyte NF,Layer 4,120,1,8361.65423774956,36248.15713916754,5.340114116668701,3.511730432510376,24543.0,103.69417500000002
3420,6760,30,Oligodendrocyte NF,Pia Layer 1,115,1,101.98019479721188,46985.31907292001,6.75361442565918,6.297736644744873,55971.0,236.477475
3425,4615,30,Oligodendrocyte NF,Layer 2-3 medial,49,1,6361.714678745091,44069.414299933924,6.594458103179932,4.843491554260254,9364.0,39.56289999999999
3426,6024,30,Oligodendrocyte NF,Layer 4,74,1,1198.912269800494,41554.629504978206,30.687990188598633,29.50391387939453,13864.0,58.57540000000001
3429,6747,30,Oligodendrocyte NF,Layer 2-3 medial,19,1,471.93313249194034,44297.08903138691,19.88340950012207,33.0020866394043,3162.0,13.35945
3430,5621,30,Oligodendrocyte NF,Pia Layer 1,17,1,1361.1211766719935,47837.152925796974,30.734546661376953,26.38526153564453,5392.0,22.781200000000002
3436,1655,30,Oligodendrocyte NF,Layer 2-3 medial,148,1,13538.826847237931,38905.51736826055,5.430924892425537,2.295297861099243,19088.0,80.6468
3439,1605,30,Oligodendrocyte NF,Layer 2-3 lateral,33,1,15039.684592968852,40573.00338301946,31.798032760620117,31.707050323486328,4787.0,20.225075000000004
3441,6367,30,Oligodendrocyte NF,Layer 6,121,1,2258.545843186763,32655.886020908598,26.966276168823242,31.471097946166992,7469.0,31.556525
3443,3925,30,Oligodendrocyte NF,Layer 6,32,1,9088.874831817157,31299.8082652539,4.807076930999756,5.520571231842041,4975.0,21.019375000000007
3447,3494,30,Oligodendrocyte NF,Layer 2-3 medial,134,1,9572.119888980704,39981.78943727119,24.381587982177734,34.8723258972168,10076.0,42.5711
3450,5777,30,Oligodendrocyte NF,Layer 2-3 medial,82,1,1578.4664566077772,43219.92118541024,30.784109115600586,31.997716903686523,17910.0,75.66975
3454,3761,30,Oligodendrocyte NF,Layer 4,346,1,13270.737674807806,32059.11618668479,27.657468795776367,35.73204803466797,39304.0,166.0594
3461,5814,30,Oligodendrocyte NF,Layer 2-3 medial,99,1,904.2919438339741,43635.0727431963,5.764755725860596,5.20058536529541,15497.0,65.474825
3463,7042,30,Oligodendrocyte NF,Layer 4,74,1,1198.912269800494,41554.629504978206,30.687990188598633,29.50391387939453,13864.0,58.57540000000001
3464,6368,30,Oligodendrocyte NF,Layer 6,105,1,2186.100757231332,32739.64947616454,26.129772186279297,34.51573181152344,6219.0,26.275274999999997
3466,2590,30,Oligodendrocyte NF,Layer 6,61,1,16100.666413555637,21227.69258044689,25.713308334350586,29.73193359375,5875.0,24.821875
3467,2096,30,Oligodendrocyte NF,Layer 4,256,1,13348.56372385453,32112.703339725747,28.2314453125,30.80632209777832,27984.0,118.2324
3470,5618,30,Oligodendrocyte NF,Pia Layer 1,46,1,1459.0792286404212,47750.21596196165,37.73019027709961,21.28160285949707,13211.0,55.816475000000004
3471,1808,30,Oligodendrocyte NF,Layer 4,410,1,14474.21928459749,35518.5954792582,28.706096649169922,31.887174606323242,26625.0,112.490625
3481,6418,22,Oligodendrocyte MF,Layer 6,87,1,1162.9737197422546,33083.050057971384,22.483213424682617,66.56132507324219,9947.0,42.026075000000006
